CODE_PRODUIT,ID,
MEAS01870,96222,gpairo
MEAS01870,68115,gpairo
MEAS01870,97123,gpairo
MEAS01870,97124,gpairo
MEAS01870,97125,gpairo
MEAS01870,68105,gpairo
CAPA01871,37783,gpairo
CACP01872,8352,gpairo
CACP01872,60563,gpairo
CACP01872,62480,gpairo
CACP01872,77195,gpairo
CACP01872,33968,gpairo
CACP01873,3139,gpairo
CACV01874,9541,gpairo
ELO101875,97413,gpairo
CACP01876,1064,gpairo
MEJJ01877,6599,gpairo
MEJJ01877,6604,gpairo
MEJJ01878,80300,gpairo
MEJJ01878,33973,gpairo
CACV01874,9542,gpairo
MEEA01879,1654,gpairo
MEDR01880,62012,gpairo
MEDM01881,88512,gpairo
MEDM01881,88540,gpairo
MEDM01881,88612,gpairo
MEEA01879,12071,gpairo
MEDR01880,51675,gpairo
MEDR01880,93470,gpairo
MEDR01880,46743,gpairo
MEDR01880,56008,gpairo
MEDR01880,6020,gpairo
MEDR01880,6027,gpairo
MEDR01880,8081,gpairo
MEDR01880,8372,gpairo
MEDR01880,8947,gpairo
MEDR01880,9701,gpairo
MEDR01880,12397,gpairo
MEDR01880,12998,gpairo
MEDR01880,22714,gpairo
MEDR01880,29659,gpairo
MEDR01880,29660,gpairo
MEDR01880,29665,gpairo
MEDR01880,29677,gpairo
MEDR01880,41104,gpairo
MEDR01880,41756,gpairo
MEDR01880,41859,gpairo
MEDR01880,45120,gpairo
MEDR01880,49862,gpairo
MEDR01880,51261,gpairo
MEDR01880,51404,gpairo
MEDR01880,51479,gpairo
MEDR01880,51529,gpairo
MEDR01880,51564,gpairo
MEDR01880,51657,gpairo
MEDR01880,51697,gpairo
MEDR01880,51725,gpairo
MEDR01880,51730,gpairo
MEDR01880,51731,gpairo
MEDR01880,51732,gpairo
MEDR01880,51733,gpairo
MEDR01880,51777,gpairo
MEDR01880,63598,gpairo
MEDR01880,64166,gpairo
MEDR01880,70962,gpairo
MEDR01880,70970,gpairo
MEDR01880,78867,gpairo
MEDR01880,93343,gpairo
MEDR01880,49107,gpairo
MEDR01880,12188,gpairo
MEDR01880,12181,gpairo
MEDR01880,93038,gpairo
MEDR01880,40071,gpairo
MEDR01880,8950,gpairo
MEDR01880,22360,gpairo
MEDR01880,22361,gpairo
MEDR01880,12690,gpairo
MEDR01880,10941,gpairo
MEDR01880,10949,gpairo
MEDR01880,51674,gpairo
MEDR01880,5233,gpairo
MEDR01880,13383,gpairo
MEDR01880,50313,gpairo
MEDR01880,12179,gpairo
MEDR01880,12186,gpairo
MEDR01880,8945,gpairo
MEDR01880,8951,gpairo
MEDR01880,21396,gpairo
MEDR01880,5226,gpairo
MEDR01880,13359,gpairo
MEDR01880,5406,gpairo
MEDR01880,5411,gpairo
MEDR01880,5415,gpairo
MEDR01880,15270,gpairo
MEDR01880,6021,gpairo
MEDR01880,6030,gpairo
MEDR01880,6635,gpairo
MEDR01880,6636,gpairo
MEDR01880,6662,gpairo
MEDR01880,6673,gpairo
MEDR01880,10950,gpairo
MEDR01880,10994,gpairo
MEDR01880,10995,gpairo
MEDR01880,12333,gpairo
MEDR01880,13449,gpairo
MEDR01880,20323,gpairo
MEDR01880,20324,gpairo
MEDR01880,21221,gpairo
MEDR01880,21222,gpairo
MEDR01880,21240,gpairo
MEDR01880,22530,gpairo
MEDR01880,39142,gpairo
MEDR01880,39143,gpairo
MEDR01880,39144,gpairo
MEDR01880,68133,gpairo
MEDR01880,94212,gpairo
MEDR01880,94213,gpairo
MEDR01880,94214,gpairo
MEDR01880,94215,gpairo
MEDR01880,94216,gpairo
MEDR01880,10948,gpairo
MEDR01880,8946,gpairo
MEDR01880,21395,gpairo
MEDR01880,8949,gpairo
MEDR01880,40957,gpairo
MEDR01880,44701,gpairo
MEDR01880,84870,gpairo
MEDR01880,52298,gpairo
MEDM01881,82452,gpairo
MEDM01882,32171,gpairo
MEDM01882,32173,gpairo
MEDM01882,32174,gpairo
MEDR01880,51844,gpairo
MEDR01880,73663,gpairo
MEDR01880,73178,gpairo
MEDR01880,74845,gpairo
MEDR01880,10553,gpairo
MEDR01880,14624,gpairo
MEDR01880,5362,gpairo
MEDR01880,9017,gpairo
MEDR01880,70746,gpairo
ELDB01883,39701,gpairo
MEEA01879,59645,gpairo
MEDM01881,6264,gpairo
MEDR01880,74161,gpairo
MEDR01880,75215,gpairo
MEDR01880,93365,gpairo
MED301884,95405,gpairo
MEDM01881,12286,gpairo
MEDM01881,51530,gpairo
MEDM01881,51692,gpairo
MEDM01881,52927,gpairo
MEDM01881,60166,gpairo
MEDM01881,78408,gpairo
MEDM01881,78410,gpairo
MEDM01881,93039,gpairo
MEDM01885,93182,gpairo
MEP201886,56577,gpairo
MEJJ01887,10461,gpairo
CLC101888,48745,gpairo
MEDM01889,339,gpairo
MEDM01889,20239,gpairo
MEPP01890,96314,gpairo
MEP201891,58054,gpairo
MEDR01892,34889,gpairo
MEDR01892,34573,gpairo
MEE101893,6453,gpairo
MEDM01881,47039,gpairo
MEDM01881,51057,gpairo
MEDM01881,51337,gpairo
MEDM01881,52455,gpairo
MEDM01881,52471,gpairo
MEDM01881,52847,gpairo
MEDM01881,53191,gpairo
MEDM01881,8960,gpairo
MEDM01881,22145,gpairo
MEDM01881,22153,gpairo
MEAS01894,51409,gpairo
MEEA01879,13228,gpairo
MEEA01879,13378,gpairo
MEDM01895,52733,gpairo
MEAI01896,93868,gpairo
OUO601897,43790,gpairo
OUOC01898,61286,gpairo
OUOC01898,74564,gpairo
OUOC01898,75322,gpairo
OUOC01898,92838,gpairo
OUOC01898,36491,gpairo
OUOC01898,82087,gpairo
OUOC01898,95292,gpairo
OUOC01898,80592,gpairo
OUOC01898,81996,gpairo
OUOC01898,82089,gpairo
OUO601899,95470,gpairo
OUOO01900,91138,gpairo
OUO601901,70654,gpairo
OUOC01902,91709,gpairo
OUO601903,95941,gpairo
OUO601903,96068,gpairo
MEPM01904,51611,gpairo
MEPM01905,51286,gpairo
MEPM01906,74877,gpairo
MEPM01907,51451,gpairo
ME4P01908,51210,gpairo
MEPM01909,51344,gpairo
MEPM01910,55782,gpairo
MEPM01910,55808,gpairo
MEPM01911,91059,gpairo
MEPM01912,7448,gpairo
CACP01913,45059,gpairo
CACP01914,47428,gpairo
CACP01914,12248,gpairo
CACP01914,12283,gpairo
CACP01914,14254,gpairo
CACP01914,14255,gpairo
CACP01914,14256,gpairo
CACP01914,14444,gpairo
CACP01914,15128,gpairo
CACP01914,41993,gpairo
CACP01914,78228,gpairo
CACP01914,84821,gpairo
CACP01914,88447,gpairo
CACP01914,88462,gpairo
CACP01914,88683,gpairo
CACP01914,88907,gpairo
CACP01914,34751,gpairo
CACP01914,63096,gpairo
CACP01914,91194,gpairo
ELOA01915,88441,gpairo
CACP01916,2724,gpairo
CACP01917,93516,gpairo
CACP01918,97244,gpairo
CACP01914,58905,gpairo
CACP01914,58906,gpairo
CACP01914,72574,gpairo
CACP01914,46053,gpairo
CACP01914,46471,gpairo
CACP01914,97246,gpairo
CACP01914,97245,gpairo
CACP01917,93797,gpairo
CACP01914,29351,gpairo
CACP01914,61304,gpairo
CACP01914,12902,gpairo
CACP01914,21558,gpairo
CACP01914,21559,gpairo
ELCC01919,14527,gpairo
ELCC01919,14539,gpairo
ELCC01919,14540,gpairo
ELCC01919,14581,gpairo
ELCC01919,14693,gpairo
ELCC01919,32290,gpairo
ELCC01919,14498,gpairo
ELCC01919,34955,gpairo
ELCC01919,35203,gpairo
ELCC01919,95599,gpairo
ELCC01919,60491,gpairo
ELCC01919,77069,gpairo
ELCC01919,46720,gpairo
ELCC01919,39920,gpairo
ELCC01919,34976,gpairo
ELCC01919,78719,gpairo
OUO801920,286,gpairo
OUO801920,1032,gpairo
OUO801920,1368,gpairo
OUO801920,1827,gpairo
OUO801920,1957,gpairo
OUO801920,2128,gpairo
OUO801920,2386,gpairo
OUO801920,5827,gpairo
OUO801920,6009,gpairo
OUO801920,6010,gpairo
OUO801920,6016,gpairo
OUO801920,6017,gpairo
OUO801920,6033,gpairo
OUO801920,6035,gpairo
OUO801920,6044,gpairo
OUO801920,6109,gpairo
OUO801920,6634,gpairo
OUO801920,6751,gpairo
OUO801920,6876,gpairo
OUO801920,7177,gpairo
OUO801920,7381,gpairo
OUO801920,7450,gpairo
OUO801920,7451,gpairo
OUO801920,7811,gpairo
OUO801920,8062,gpairo
OUO801920,8351,gpairo
OUO801920,8539,gpairo
OUO801920,8542,gpairo
OUO801920,9368,gpairo
OUO801920,9369,gpairo
OUO801920,9637,gpairo
OUO801920,10336,gpairo
OUO801920,11933,gpairo
OUO801920,14240,gpairo
OUO801920,14834,gpairo
OUO801920,15832,gpairo
OUO801920,16081,gpairo
OUO801920,34868,gpairo
OUO801920,44982,gpairo
OUO801920,46200,gpairo
OUO801920,46201,gpairo
OUO801920,46256,gpairo
OUO801920,46345,gpairo
OUO801920,48353,gpairo
OUO801920,48354,gpairo
OUO801920,50329,gpairo
OUO801920,51222,gpairo
OUO801920,52918,gpairo
OUO801920,55510,gpairo
OUO801920,55511,gpairo
OUO801920,56388,gpairo
OUO801920,56391,gpairo
OUO801920,56475,gpairo
OUO801920,56811,gpairo
OUO801920,57433,gpairo
OUO801920,57434,gpairo
OUO801920,57447,gpairo
OUO801920,57484,gpairo
OUO801920,57491,gpairo
OUO801920,57567,gpairo
OUO801920,57630,gpairo
OUO801920,57657,gpairo
OUO801920,57882,gpairo
OUO801920,58029,gpairo
OUO801920,58087,gpairo
OUO801920,58088,gpairo
OUO801920,58120,gpairo
OUO801920,58155,gpairo
OUO801920,58172,gpairo
OUO801920,58248,gpairo
OUO801920,58251,gpairo
OUO801920,58267,gpairo
OUO801920,58269,gpairo
OUO801920,58272,gpairo
OUO801920,58554,gpairo
OUO801920,58555,gpairo
OUO801920,59001,gpairo
OUO801920,59027,gpairo
OUO801920,59028,gpairo
OUO801920,59048,gpairo
OUO801920,59084,gpairo
OUO801920,59085,gpairo
OUO801920,59966,gpairo
OUO801920,60057,gpairo
OUO801920,60064,gpairo
OUO801920,60083,gpairo
OUO801920,70002,gpairo
OUO801920,80468,gpairo
OUO801920,80469,gpairo
OUO801920,80470,gpairo
OUO801920,80471,gpairo
OUO801920,82412,gpairo
OUO801920,82484,gpairo
OUO801920,87012,gpairo
OUO801920,87163,gpairo
OUO801920,89477,gpairo
OUO801920,90041,gpairo
OUO801920,90042,gpairo
OUO801920,90107,gpairo
OUO801920,91338,gpairo
MEPM01904,96497,gpairo
OUO801920,7145,gpairo
OUO801920,1083,gpairo
ME4P01921,88271,gpairo
ME4P01921,88272,gpairo
ME4P01921,88273,gpairo
OUO101922,2060,gpairo
MEDR01923,88275,gpairo
OUO801920,12642,gpairo
OUO801920,59046,gpairo
OUO801920,55134,gpairo
OUO801920,5124,gpairo
OUO801920,21147,gpairo
OUO801920,12490,gpairo
OUO801920,12493,gpairo
OUO801920,12494,gpairo
OUO801920,84616,gpairo
OUO801920,84621,gpairo
OUO801920,78030,gpairo
OUO801920,59635,gpairo
OUO801920,78031,gpairo
OUO801920,1080,gpairo
OUO801920,59636,gpairo
OUO801920,59638,gpairo
OUO801920,1079,gpairo
OUO801920,1078,gpairo
OUO801920,1077,gpairo
OUO801920,7974,gpairo
OUO801920,7975,gpairo
OUO801920,7976,gpairo
MEPS01924,7410,gpairo
MEDR01925,16187,gpairo
OUO801920,13365,gpairo
OUO801920,986,gpairo
MEPM01926,79005,gpairo
MEDB01927,32249,gpairo
OUO801920,949,gpairo
OUO801920,1005,gpairo
MEJ201928,57170,gpairo
MEJ201928,57572,gpairo
MEDS01929,59739,gpairo
MEDS01929,7650,gpairo
MEDS01929,7661,gpairo
ME4H01930,52960,gpairo
MED101931,59843,gpairo
MED101931,90013,gpairo
MEDB01927,93382,gpairo
OUO801920,7745,gpairo
MEPM01932,32184,gpairo
MEPM01932,40987,gpairo
MEPM01932,5125,gpairo
MEPM01933,49619,gpairo
MEDT01934,59624,gpairo
MEDT01934,59639,gpairo
MEDT01934,59637,gpairo
MEDT01934,59626,gpairo
MEDT01934,59629,gpairo
MEDT01934,59631,gpairo
MEDT01934,59625,gpairo
MEDT01934,59627,gpairo
MEDT01934,59634,gpairo
OUOO01935,3521,gpairo
OUOO01935,7913,gpairo
ME5O01936,49674,gpairo
ENMP01937,37486,gpairo
ENMP01937,37657,gpairo
MEDM01938,14004,gpairo
MEPA01939,14977,gpairo
OUO101922,1189,gpairo
OUO101922,1192,gpairo
OUO101922,1311,gpairo
OUO101922,2061,gpairo
OUO101922,2062,gpairo
OUO101922,6034,gpairo
OUO101922,6348,gpairo
OUO101922,6349,gpairo
OUO101922,8280,gpairo
OUO101922,8391,gpairo
OUO101922,57445,gpairo
OUO101922,57446,gpairo
OUO101922,57488,gpairo
OUO101922,72443,gpairo
OUO101922,96792,gpairo
OUO101922,77161,gpairo
OUO101922,5315,gpairo
OUO101922,21641,gpairo
OUO101922,1419,gpairo
OUO101922,3609,gpairo
OUO101922,2629,gpairo
OUO101922,2630,gpairo
OUO101922,29322,gpairo
OUO101922,29324,gpairo
OUO101922,29323,gpairo
OUO101922,29325,gpairo
OUO101922,52418,gpairo
OUO101922,950,gpairo
OUO101922,1085,gpairo
OUO101922,12457,gpairo
OUO101922,1328,gpairo
OUO101922,1329,gpairo
OUO101922,13243,gpairo
OUO101922,1510,gpairo
OUO101922,1511,gpairo
OUO101922,94861,gpairo
OUO101922,1512,gpairo
OUO101922,94966,gpairo
OUO101922,94967,gpairo
OUO101922,94968,gpairo
OUO101922,94970,gpairo
OUO101922,94973,gpairo
OUO101922,94974,gpairo
OUO101922,94977,gpairo
OUO101922,94979,gpairo
OUO101922,59032,gpairo
OUO101922,1537,gpairo
OUO101922,53189,gpairo
OUO101922,4782,gpairo
OUO101922,21079,gpairo
OUO101922,13193,gpairo
OUO101922,13194,gpairo
OUO101922,13195,gpairo
OUO101922,13196,gpairo
OUO101922,13197,gpairo
MED101940,97191,gpairo
MED101940,95161,gpairo
MED101940,74565,gpairo
MED101940,75323,gpairo
MED101940,92882,gpairo
MED101940,74566,gpairo
MED101940,75324,gpairo
MED101940,92883,gpairo
MEDM01941,59026,gpairo
MEDB01942,5735,gpairo
MEDA01943,726,gpairo
MEDB01944,72384,gpairo
OUO101945,7894,gpairo
OUO101945,7895,gpairo
OUO101945,7896,gpairo
OUO101945,60068,gpairo
OUO101945,60084,gpairo
OUO101945,82125,gpairo
OUO101945,82172,gpairo
OUO101945,7893,gpairo
MEDT01934,59623,gpairo
MEDT01934,59628,gpairo
MEDT01934,59630,gpairo
MEDT01934,59640,gpairo
MEDT01934,59641,gpairo
MEE101946,59633,gpairo
MEPM01947,78029,gpairo
OUO101948,78025,gpairo
MEEA01949,70621,gpairo
MEDR01950,52954,gpairo
MEDB01951,78027,gpairo
OUO801920,12643,gpairo
OUO801920,1203,gpairo
OUO801920,1204,gpairo
OUO101952,7825,gpairo
MEDA01953,52294,gpairo
OUO101954,1528,gpairo
OUO101955,7812,gpairo
MEDB01956,14350,gpairo
OUO101957,1659,gpairo
OUO101958,59045,gpairo
OUO101958,59047,gpairo
OUO101958,59049,gpairo
MEJ201959,1527,gpairo
MEDB01960,1665,gpairo
MEDB01960,1666,gpairo
ME1C01961,93279,gpairo
OUO101962,78028,gpairo
OUO101963,58456,gpairo
OUO101964,58455,gpairo
MEDA01965,58454,gpairo
OUO101966,58453,gpairo
OUO101967,76820,gpairo
MEJJ01968,32136,gpairo
ELCC01969,82192,gpairo
MEJJ01970,14817,gpairo
MEJJ01970,14904,gpairo
MEJ201971,70745,gpairo
MED101972,1509,gpairo
MED101972,2628,gpairo
MED401973,6965,gpairo
MED401973,39064,gpairo
MED401974,4197,gpairo
MED401974,4198,gpairo
MED401973,128,gpairo
MED401973,129,gpairo
MED401973,7326,gpairo
MED401973,7336,gpairo
MED401973,7353,gpairo
MED401973,11071,gpairo
MED401973,48359,gpairo
MED401973,58247,gpairo
MED401973,67610,gpairo
MED401973,5145,gpairo
MED401973,5144,gpairo
MED401973,36477,gpairo
MED401975,36723,gpairo
MEDM01976,49149,gpairo
MEDM01977,14253,gpairo
MEDM01978,49354,gpairo
MEPS01979,64052,gpairo
OUO801920,39274,gpairo
OUO801920,47876,gpairo
OUO801920,47887,gpairo
OUO801920,48489,gpairo
OUO801920,55906,gpairo
OUO801920,56030,gpairo
OUO801920,29679,gpairo
OUO101922,90708,gpairo
OUO101922,90709,gpairo
OUO101922,90710,gpairo
OUO101922,62634,gpairo
OUO101922,72786,gpairo
OUO101922,62851,gpairo
OUO101922,62850,gpairo
OUO101922,62849,gpairo
OUO101922,62848,gpairo
OUO101922,62852,gpairo
OUO101922,23120,gpairo
MEDB01980,82012,gpairo
MEDB01981,58074,gpairo
MEDA01943,725,gpairo
OUO801920,13369,gpairo
MEPM01982,47031,gpairo
MEPM01982,47032,gpairo
MEPM01982,77266,gpairo
OUO801920,49808,gpairo
CAPA01983,6609,gpairo
OUO101984,11224,gpairo
OUO101984,53201,gpairo
OUO101984,39317,gpairo
OUO101984,74711,gpairo
OUO101984,2820,gpairo
CACP01985,40295,gpairo
ELOA01986,95571,gpairo
OUO101984,5760,gpairo
OUO801920,51266,gpairo
OUO801920,57370,gpairo
OUO101922,4173,gpairo
OUO101922,4172,gpairo
OUO101922,4952,gpairo
OUO101922,4953,gpairo
MED401973,16249,gpairo
OUOO01987,57293,gpairo
OUO101988,6342,gpairo
OUO101988,14503,gpairo
OUO101988,14505,gpairo
CACP01989,63448,gpairo
CACP01989,63449,gpairo
CACP01989,63450,gpairo
CACP01989,63452,gpairo
CACP01989,63453,gpairo
CACP01989,63451,gpairo
CACP01989,63454,gpairo
MEDR01990,46463,gpairo
MEDR01990,51249,gpairo
MEDR01990,51264,gpairo
MEDR01990,51267,gpairo
MEDR01990,73236,gpairo
MEDR01990,95573,gpairo
MEDR01990,40598,gpairo
MEDR01990,47941,gpairo
MEDR01990,47942,gpairo
MEDR01990,5146,gpairo
ELDA01991,95426,gpairo
MED401992,16422,gpairo
MED401992,47556,gpairo
MEDS01993,16313,gpairo
MEDS01993,46218,gpairo
MEDR01994,45406,gpairo
MEDR01994,77305,gpairo
MEDR01995,85496,gpairo
MEDR01995,94476,gpairo
MEDR01994,40171,gpairo
MEDR01990,55464,gpairo
MEDR01990,63028,gpairo
CAPJ01996,61191,gpairo
CLC101997,16088,gpairo
ELOA01998,2688,gpairo
CACP01999,85010,gpairo
CACP01999,966,gpairo
CACP01999,20404,gpairo
ME4D02000,42076,gpairo
ME4D02000,44723,gpairo
ME4D02000,82013,gpairo
MEP102001,43362,gpairo
MEPM02002,51940,gpairo
MEPM02002,57373,gpairo
MEPM02002,58098,gpairo
MEPM02002,58099,gpairo
MEPM02002,60518,gpairo
MEPM02002,62574,gpairo
MEPM02002,94231,gpairo
ME4D02000,88230,gpairo
ME4D02000,88323,gpairo
ME4D02000,88597,gpairo
MEPM02002,87521,gpairo
MEDR02003,77398,gpairo
MEDR02004,77399,gpairo
MEPM02002,43669,gpairo
MEDR02005,82014,gpairo
ME4D02000,285,gpairo
ME4D02000,2310,gpairo
ME4D02000,2311,gpairo
ME4D02000,6258,gpairo
ME4D02000,6259,gpairo
ME4D02000,8717,gpairo
ME4D02000,11303,gpairo
ME4D02000,13953,gpairo
ME4D02000,13954,gpairo
ME4D02000,20183,gpairo
ME4D02000,41059,gpairo
ME4D02000,48400,gpairo
ME4D02000,48514,gpairo
ME4D02000,59903,gpairo
ME4D02000,60771,gpairo
ME4D02000,78168,gpairo
ME4D02000,78853,gpairo
ME4D02000,93536,gpairo
ME4D02000,78143,gpairo
ME4D02000,33950,gpairo
ME4D02000,33951,gpairo
ME4D02000,33959,gpairo
ME4D02000,35095,gpairo
ME4D02000,35096,gpairo
ME4D02000,35102,gpairo
ME4D02000,62894,gpairo
ME4D02000,13686,gpairo
ME4D02000,72098,gpairo
ME4F02006,73112,gpairo
ME4F02006,63648,gpairo
ME4F02007,15910,gpairo
ME4D02000,45960,gpairo
ME4D02000,13684,gpairo
ME4F02007,13999,gpairo
ME4F02007,284,gpairo
ME4F02007,2312,gpairo
ME4F02007,11302,gpairo
ME4F02007,20550,gpairo
ME4F02007,22046,gpairo
ME4F02007,42972,gpairo
ME4F02007,43130,gpairo
ME4F02007,87122,gpairo
ME4F02007,87445,gpairo
ME4F02007,89473,gpairo
ME4F02007,89628,gpairo
ME4F02007,15911,gpairo
ME4D02000,97166,gpairo
ME4F02008,34665,gpairo
ME4F02008,2313,gpairo
ME4F02008,86859,gpairo
ME4F02008,89629,gpairo
ME4F02008,13685,gpairo
ME4D02000,87428,gpairo
ME4D02000,89606,gpairo
ME4D02000,40560,gpairo
ME4D02000,43450,gpairo
ME4D02000,66256,gpairo
ME4D02000,93741,gpairo
ME4D02000,40052,gpairo
ME4D02000,42103,gpairo
CAPJ02009,96139,gpairo
MEPM02010,60551,gpairo
MEDR02011,85427,gpairo
ME4D02000,42113,gpairo
ME4D02000,42097,gpairo
ME4D02000,95481,gpairo
ME4D02000,1755,gpairo
ME4D02000,10486,gpairo
ME4D02000,21268,gpairo
ME4D02000,21269,gpairo
ME4D02000,97369,gpairo
ME4D02000,7054,gpairo
MEPM02012,69023,gpairo
MEPM02002,69022,gpairo
ME4D02000,49082,gpairo
ME4D02000,10487,gpairo
ME4D02000,21352,gpairo
ME4D02000,21354,gpairo
ME4D02000,7052,gpairo
ME4D02000,7053,gpairo
ME4D02000,95480,gpairo
MEDS02013,2272,gpairo
MEPI02014,77443,gpairo
MED402015,2273,gpairo
ME4D02000,12273,gpairo
MEPP02016,85308,gpairo
MEPP02016,94409,gpairo
ME4D02000,63647,gpairo
ME4D02000,63646,gpairo
MEPM02017,71345,gpairo
ME4F02018,80641,gpairo
ME4F02018,41829,gpairo
ME4F02018,44116,gpairo
ME4F02018,48517,gpairo
ME4D02000,52782,gpairo
MEP102019,55705,gpairo
MEP102019,90823,gpairo
MEP102019,90824,gpairo
CAC102020,33913,gpairo
CAC102020,33909,gpairo
CAC102020,33910,gpairo
CAC102020,33912,gpairo
CAC102020,33911,gpairo
CAC402021,68065,gpairo
ME4D02000,41496,gpairo
ME4F02008,41495,gpairo
CAPS02022,80455,gpairo
MEJJ02023,88461,gpairo
CACV02024,49297,gpairo
CAPC02025,11652,gpairo
MEJJ02023,2731,gpairo
MEJJ02023,58175,gpairo
MEJJ02023,58206,gpairo
MEJJ02023,3303,gpairo
CAPC02025,88311,gpairo
CAPC02026,78899,gpairo
CACV02027,3284,gpairo
CAPC02025,56862,gpairo
CAC402028,57334,gpairo
MEJJ02029,2876,gpairo
MEJJ02030,2875,gpairo
CACP02031,39052,gpairo
CACC02032,45491,gpairo
CACC02032,2578,gpairo
CACC02032,13207,gpairo
CACC02032,39342,gpairo
CACC02032,39623,gpairo
CACC02032,56604,gpairo
CACC02032,58954,gpairo
CACC02032,61242,gpairo
CACC02032,62683,gpairo
CACC02032,63090,gpairo
CACC02032,72581,gpairo
CACC02032,88463,gpairo
CACC02032,88648,gpairo
CACP02031,15648,gpairo
CACP02031,15875,gpairo
CACP02031,85822,gpairo
CACP02031,15870,gpairo
CACP02031,15878,gpairo
CACP02031,94072,gpairo
ELDB02033,58908,gpairo
CACC02034,3291,gpairo
CACC02035,59612,gpairo
CACC02036,13341,gpairo
MEDR02037,60467,gpairo
CAC102038,15881,gpairo
CACC02039,60767,gpairo
CACC02040,95164,gpairo
CACP02041,3288,gpairo
CACP02041,20637,gpairo
CACC02042,59665,gpairo
CACP02043,31182,gpairo
CACP02043,31181,gpairo
CACP02043,31180,gpairo
CACC02044,2395,gpairo
CACC02044,39314,gpairo
CACC02045,6284,gpairo
MEPM02046,77454,gpairo
CACC02039,34285,gpairo
CACC02047,62633,gpairo
ELDB02048,58981,gpairo
CACC02049,60673,gpairo
CACC02050,59591,gpairo
CACC02050,59590,gpairo
CACC02050,59592,gpairo
CACC02032,6594,gpairo
MEFF02051,58757,gpairo
MEFF00011,87392,gpairo
MEFF00011,89260,gpairo
MEFF00011,87399,gpairo
MEFF00011,89267,gpairo
MEFF00011,87352,gpairo
MEFF00011,89220,gpairo
MEFF00011,87353,gpairo
MEFF00011,89221,gpairo
MEFF00011,87354,gpairo
MEFF00011,89222,gpairo
MEFF00011,87351,gpairo
MEFF00011,89219,gpairo
MEFF01450,76910,gpairo
MEFF01450,13454,gpairo
ELCC02052,14639,gpairo
ELCC02052,14640,gpairo
ELCC02052,27998,gpairo
ELCC02052,29510,gpairo
ELCC02052,32286,gpairo
ELCC02052,47925,gpairo
ELCC02052,63604,gpairo
ELCC02052,80270,gpairo
ELCC01824,55024,gpairo
ELCC02052,34943,gpairo
ELCC02052,80355,gpairo
ELCC02053,80522,gpairo
ELCC02053,80523,gpairo
ELCC02053,39319,gpairo
ELCC02053,39437,gpairo
ELCC02053,95128,gpairo
ME4C02054,73145,gpairo
ELC302055,71001,gpairo
ELC302056,70782,gpairo
ME4C02057,70781,gpairo
ELCC02053,73249,gpairo
ELCC02053,73394,gpairo
ELCC02058,94501,gpairo
ELCC02052,85554,gpairo
ELCC02059,45043,gpairo
ELCC02060,68396,gpairo
ELCC02061,56583,gpairo
ELC402062,77216,gpairo
ELCC02063,90543,gpairo
ELC502064,31130,gpairo
ELCC02065,33990,gpairo
ELCC02066,5585,gpairo
ELCC02067,69846,gpairo
ELC202068,31738,gpairo
ELCC02069,61278,gpairo
ELCC02070,73889,gpairo
ELC402071,40240,gpairo
ELC302072,39436,gpairo
ELCC02073,85549,gpairo
ELCC02074,67690,gpairo
ELCC02074,73063,gpairo
ELCC02074,80404,gpairo
ELCC02074,97042,gpairo
ELCC02074,69450,gpairo
ELCC02075,14713,gpairo
ELCC02075,63065,gpairo
ELCC02075,14740,gpairo
ELCC02076,74731,gpairo
ELCC02076,73828,gpairo
ELCC02076,33989,gpairo
ELCC02077,34480,gpairo
ELCC02077,14472,gpairo
ELCC02077,14504,gpairo
ELCC02077,14541,gpairo
ELCC02077,14680,gpairo
ELCC02077,14681,gpairo
ELCC02077,14741,gpairo
ELCC02077,35064,gpairo
ELCC02077,39475,gpairo
ELCC02077,43089,gpairo
ELCC02077,54992,gpairo
ELCC02077,94052,gpairo
ELCC02077,33991,gpairo
MEP102078,64269,gpairo
ELCC02077,14697,gpairo
ELCC02079,94055,gpairo
ELCC02080,62609,gpairo
ELCC02080,69843,gpairo
ELCC02080,9349,gpairo
ELCC02080,22283,gpairo
ELCC02081,32109,gpairo
MEP102082,77138,gpairo
ELC102083,44990,gpairo
ELCC02084,69844,gpairo
ELCC02077,31122,gpairo
ELC202085,31072,gpairo
ELCC02086,73835,gpairo
ELC102087,87438,gpairo
ELC102088,31733,gpairo
ELC102088,9350,gpairo
ELC102088,21709,gpairo
ELC102089,31144,gpairo
ELCC02090,11763,gpairo
ELCC02090,33352,gpairo
ELCC02090,34695,gpairo
ELCC02090,63381,gpairo
ELCC02090,70780,gpairo
ELCC02090,80441,gpairo
ELCC02090,34965,gpairo
ELCC02090,14736,gpairo
ELCC02090,14641,gpairo
ELCC02090,47763,gpairo
ELCC02090,48523,gpairo
ELCC02090,14735,gpairo
ELCC02066,3917,gpairo
ELCC02052,39121,gpairo
ELCC02052,46930,gpairo
ELCC02052,68861,gpairo
ELCC02052,43064,gpairo
ELCC02052,11762,gpairo
ELCC02052,39120,gpairo
ELC302091,33988,gpairo
ELC302091,35112,gpairo
ELCC02092,34075,gpairo
ELCC02052,72011,gpairo
ELCC02052,94751,gpairo
ELCC02093,72072,gpairo
ELCC02093,92933,gpairo
ELCC02094,14960,gpairo
ELCC02075,45625,gpairo
ELCC02075,46715,gpairo
ELCC02075,69842,gpairo
ELCC02052,34704,gpairo
ELCC02052,67963,gpairo
ELC602095,15937,gpairo
